country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,date,hour
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",2025-10-03 17:00:00,30.943887,76.801991,NH3,2.0,3.0,2.0,2025-10-03,17
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",2025-10-03 17:00:00,12.9135218,77.5950804,SO2,7.0,10.0,9.0,2025-10-03,17
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",2025-10-03 17:00:00,12.9135218,77.5950804,OZONE,23.0,29.0,26.0,2025-10-03,17
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",2025-10-03 17:00:00,12.951913,77.539784,PM2.5,39.0,88.0,59.0,2025-10-03,17
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",2025-10-03 17:00:00,12.951913,77.539784,NH3,2.0,2.0,2.0,2025-10-03,17
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",2025-10-03 17:00:00,12.9756843,77.5660749,PM10,89.0,101.0,94.0,2025-10-03,17
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-10-03 17:00:00,13.029152,77.585901,NO2,50.0,70.0,59.0,2025-10-03,17
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",2025-10-03 17:00:00,13.003872,77.664217,NH3,2.0,2.0,2.0,2025-10-03,17
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",2025-10-03 17:00:00,13.003872,77.664217,OZONE,27.0,28.0,27.0,2025-10-03,17
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",2025-10-03 17:00:00,13.0270199,77.494094,NO2,20.0,23.0,22.0,2025-10-03,17
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",2025-10-03 17:00:00,12.921418,77.502466,NO2,21.0,22.0,21.0,2025-10-03,17
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",2025-10-03 17:00:00,12.921418,77.502466,NH3,2.0,2.0,2.0,2025-10-03,17
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",2025-10-03 17:00:00,12.990328,77.5431385,NO2,21.0,30.0,24.0,2025-10-03,17
India,Gujarat,Surat,"Science Center, Surat - SMC",2025-10-03 17:00:00,21.170046,72.795405,NO2,16.0,26.0,22.0,2025-10-03,17
India,Gujarat,Surat,"Science Center, Surat - SMC",2025-10-03 17:00:00,21.170046,72.795405,CO,30.0,70.0,42.0,2025-10-03,17
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",2025-10-03 17:00:00,20.362421,72.918013,NH3,25.599043715846996,86.22131147540983,51.459016393442624,2025-10-03,17
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",2025-10-03 17:00:00,20.362421,72.918013,OZONE,2.0,2.0,2.0,2025-10-03,17
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",2025-10-03 17:00:00,22.969611,72.6435,NO2,33.0,94.0,55.0,2025-10-03,17
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",2025-10-03 17:00:00,22.969611,72.6435,SO2,6.0,23.0,14.0,2025-10-03,17
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",2025-10-03 17:00:00,23.80569,86.44268,PM2.5,25.599043715846996,86.22131147540983,51.459016393442624,2025-10-03,17
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",2025-10-03 17:00:00,23.80569,86.44268,SO2,6.0,31.0,23.0,2025-10-03,17
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",2025-10-03 17:00:00,12.9135218,77.5950804,NO2,35.0,38.0,36.0,2025-10-03,17
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",2025-10-03 17:00:00,28.4417,77.3217,CO,40.0,64.0,55.0,2025-10-03,17
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",2025-10-03 17:00:00,28.4417,77.3217,OZONE,17.0,20.0,18.0,2025-10-03,17
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",2025-10-03 17:00:00,28.422681,77.148944,PM2.5,73.0,304.0,154.0,2025-10-03,17
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",2025-10-03 17:00:00,28.39072,77.30059,PM2.5,26.0,67.0,49.0,2025-10-03,17
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",2025-10-03 17:00:00,28.39072,77.30059,SO2,3.0,9.0,6.0,2025-10-03,17
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",2025-10-03 17:00:00,28.39072,77.30059,CO,29.0,52.0,41.0,2025-10-03,17
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",2025-10-03 17:00:00,12.920984,77.584908,PM2.5,32.0,303.0,75.0,2025-10-03,17
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",2025-10-03 17:00:00,12.920984,77.584908,SO2,2.0,13.0,7.0,2025-10-03,17
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",2025-10-03 17:00:00,12.917348,77.622813,PM2.5,25.599043715846996,86.22131147540983,51.459016393442624,2025-10-03,17
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",2025-10-03 17:00:00,12.917348,77.622813,PM10,25.599043715846996,86.22131147540983,51.459016393442624,2025-10-03,17
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",2025-10-03 17:00:00,12.88925,74.853,CO,24.0,57.0,38.0,2025-10-03,17
India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB",2025-10-03 17:00:00,16.208139,77.348417,NH3,25.599043715846996,86.22131147540983,51.459016393442624,2025-10-03,17
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",2025-10-03 17:00:00,12.733409,77.298051,NO2,4.0,9.0,6.0,2025-10-03,17
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",2025-10-03 17:00:00,12.733409,77.298051,OZONE,29.0,228.0,72.0,2025-10-03,17
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",2025-10-03 17:00:00,13.94,75.555917,PM2.5,25.0,43.0,33.0,2025-10-03,17
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",2025-10-03 17:00:00,15.3714823,75.1160168,OZONE,13.0,35.0,27.0,2025-10-03,17
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",2025-10-03 17:00:00,17.321993,76.822628,CO,30.0,54.0,32.0,2025-10-03,17
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",2025-10-03 17:00:00,17.336318,76.847397,PM2.5,30.0,87.0,70.0,2025-10-03,17
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",2025-10-03 17:00:00,17.336318,76.847397,NH3,2.0,4.0,2.0,2025-10-03,17
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",2025-10-03 17:00:00,13.94,75.555917,NO2,18.0,27.0,22.0,2025-10-03,17
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",2025-10-03 17:00:00,13.94,75.555917,OZONE,2.0,162.0,89.0,2025-10-03,17
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",2025-10-03 17:00:00,13.34194444,74.74694444,SO2,7.0,10.0,8.0,2025-10-03,17
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB",2025-10-03 17:00:00,17.930306,77.482194,PM10,25.599043715846996,86.22131147540983,51.459016393442624,2025-10-03,17
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB",2025-10-03 17:00:00,17.930306,77.482194,SO2,25.599043715846996,86.22131147540983,51.459016393442624,2025-10-03,17
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB",2025-10-03 17:00:00,17.930306,77.482194,OZONE,42.0,46.0,44.0,2025-10-03,17
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",2025-10-03 17:00:00,11.55358,76.55521,PM2.5,25.599043715846996,86.22131147540983,51.459016393442624,2025-10-03,17
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",2025-10-03 17:00:00,16.7602,77.1428,CO,14.0,56.0,27.0,2025-10-03,17
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",2025-10-03 17:00:00,16.7602,77.1428,OZONE,18.0,19.0,19.0,2025-10-03,17
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",2025-10-03 17:00:00,10.073232,76.302765,OZONE,18.0,39.0,30.0,2025-10-03,17
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",2025-10-03 17:00:00,16.7602,77.1428,PM2.5,25.599043715846996,86.22131147540983,51.459016393442624,2025-10-03,17
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",2025-10-03 17:00:00,16.7602,77.1428,NO2,18.0,50.0,24.0,2025-10-03,17
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",2025-10-03 17:00:00,14.4758,75.9052,NO2,11.0,14.0,12.0,2025-10-03,17
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB",2025-10-03 17:00:00,14.7918,75.3896,PM2.5,24.0,44.0,31.0,2025-10-03,17
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",2025-10-03 17:00:00,14.816666,74.141003,SO2,23.0,24.0,24.0,2025-10-03,17
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",2025-10-03 17:00:00,22.431,75.5213,OZONE,3.0,116.0,89.0,2025-10-03,17
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",2025-10-03 17:00:00,22.678,75.8559,PM10,19.0,114.0,49.0,2025-10-03,17
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",2025-10-03 17:00:00,22.7084,75.8815,OZONE,10.0,17.0,15.0,2025-10-03,17
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",2025-10-03 17:00:00,23.163174,79.973061,NO2,31.0,68.0,46.0,2025-10-03,17
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",2025-10-03 17:00:00,23.163174,79.973061,SO2,25.599043715846996,86.22131147540983,51.459016393442624,2025-10-03,17
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",2025-10-03 17:00:00,23.163174,79.973061,CO,4.0,24.0,10.0,2025-10-03,17
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",2025-10-03 17:00:00,23.142888,79.916147,SO2,4.0,15.0,9.0,2025-10-03,17
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",2025-10-03 17:00:00,23.168606,79.932247,NH3,2.0,3.0,2.0,2025-10-03,17
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",2025-10-03 17:00:00,23.168606,79.932247,SO2,8.0,31.0,15.0,2025-10-03,17
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",2025-10-03 17:00:00,8.5149093,76.9435879,CO,12.0,24.0,14.0,2025-10-03,17
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",2025-10-03 17:00:00,10.5324,76.2159,SO2,1.0,14.0,3.0,2025-10-03,17
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",2025-10-03 17:00:00,10.5324,76.2159,OZONE,30.0,31.0,31.0,2025-10-03,17
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",2025-10-03 17:00:00,23.264759,77.381568,PM10,54.0,126.0,79.0,2025-10-03,17
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",2025-10-03 17:00:00,23.264759,77.381568,SO2,5.0,15.0,10.0,2025-10-03,17
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",2025-10-03 17:00:00,23.264759,77.381568,CO,18.0,50.0,25.0,2025-10-03,17
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",2025-10-03 17:00:00,23.264759,77.381568,OZONE,40.0,109.0,86.0,2025-10-03,17
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",2025-10-03 17:00:00,26.259242,78.216432,SO2,16.0,21.0,19.0,2025-10-03,17
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",2025-10-03 17:00:00,26.259242,78.216432,CO,32.0,96.0,48.0,2025-10-03,17
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",2025-10-03 17:00:00,26.200388,78.147714,NO2,10.0,35.0,19.0,2025-10-03,17
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",2025-10-03 17:00:00,22.7289,75.8076,PM2.5,23.0,108.0,38.0,2025-10-03,17
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",2025-10-03 17:00:00,22.7289,75.8076,PM10,33.0,144.0,60.0,2025-10-03,17
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",2025-10-03 17:00:00,22.431,75.5213,PM2.5,32.0,187.0,66.0,2025-10-03,17
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",2025-10-03 17:00:00,22.431,75.5213,NO2,52.0,224.0,110.0,2025-10-03,17
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",2025-10-03 17:00:00,23.210494,77.425409,SO2,6.0,15.0,9.0,2025-10-03,17
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",2025-10-03 17:00:00,23.210494,77.425409,CO,2.0,49.0,11.0,2025-10-03,17
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",2025-10-03 17:00:00,23.233584,77.400574,NO2,25.0,48.0,35.0,2025-10-03,17
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",2025-10-03 17:00:00,23.81748678,79.446246,PM2.5,2.0,56.0,19.0,2025-10-03,17
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",2025-10-03 17:00:00,22.9682591,76.064118,SO2,25.599043715846996,86.22131147540983,51.459016393442624,2025-10-03,17
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",2025-10-03 17:00:00,26.203442,78.193251,PM2.5,14.0,62.0,35.0,2025-10-03,17
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",2025-10-03 17:00:00,26.203442,78.193251,NO2,8.0,21.0,12.0,2025-10-03,17
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",2025-10-03 17:00:00,26.203442,78.193251,NH3,2.0,2.0,2.0,2025-10-03,17
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",2025-10-03 17:00:00,8.5149093,76.9435879,PM10,40.0,77.0,56.0,2025-10-03,17
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",2025-10-03 17:00:00,8.5149093,76.9435879,NH3,2.0,4.0,3.0,2025-10-03,17
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",2025-10-03 17:00:00,23.210494,77.425409,PM2.5,13.0,137.0,53.0,2025-10-03,17
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",2025-10-03 17:00:00,26.259242,78.216432,NH3,7.0,11.0,9.0,2025-10-03,17
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",2025-10-03 17:00:00,8.8787,76.6073,OZONE,30.0,40.0,37.0,2025-10-03,17
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",2025-10-03 17:00:00,23.10844,77.511428,PM2.5,43.0,365.0,141.0,2025-10-03,17
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",2025-10-03 17:00:00,23.10844,77.511428,NH3,5.0,6.0,5.0,2025-10-03,17
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",2025-10-03 17:00:00,23.10844,77.511428,OZONE,33.0,37.0,35.0,2025-10-03,17
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",2025-10-03 17:00:00,22.624758,75.675238,PM10,64.0,171.0,110.0,2025-10-03,17
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",2025-10-03 17:00:00,22.624758,75.675238,NH3,3.0,5.0,4.0,2025-10-03,17
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",2025-10-03 17:00:00,22.624758,75.675238,SO2,18.0,59.0,29.0,2025-10-03,17
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",2025-10-03 17:00:00,23.331731,75.045981,PM10,60.0,265.0,120.0,2025-10-03,17
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",2025-10-03 17:00:00,23.331731,75.045981,NO2,30.0,31.0,31.0,2025-10-03,17
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",2025-10-03 17:00:00,23.838586,78.759431,PM2.5,4.0,68.0,26.0,2025-10-03,17
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",2025-10-03 17:00:00,19.309073,73.057223,CO,20.0,33.0,27.0,2025-10-03,17
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",2025-10-03 17:00:00,19.786089,72.757971,PM10,67.0,108.0,91.0,2025-10-03,17
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",2025-10-03 17:00:00,19.9629,79.298714,NO2,21.0,52.0,30.0,2025-10-03,17
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",2025-10-03 17:00:00,19.9629,79.298714,NH3,1.0,1.0,1.0,2025-10-03,17
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",2025-10-03 17:00:00,19.9629,79.298714,SO2,18.0,19.0,18.0,2025-10-03,17
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",2025-10-03 17:00:00,19.9775302,79.2337086,PM10,25.599043715846996,86.22131147540983,51.459016393442624,2025-10-03,17
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",2025-10-03 17:00:00,19.9775302,79.2337086,OZONE,4.0,161.0,161.0,2025-10-03,17
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",2025-10-03 17:00:00,20.918946,74.776388,PM2.5,39.0,112.0,69.0,2025-10-03,17
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",2025-10-03 17:00:00,20.939198,77.765701,PM2.5,42.0,128.0,67.0,2025-10-03,17
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",2025-10-03 17:00:00,20.939198,77.765701,PM10,45.0,167.0,87.0,2025-10-03,17
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",2025-10-03 17:00:00,20.939198,77.765701,OZONE,15.0,135.0,89.0,2025-10-03,17
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",2025-10-03 17:00:00,19.87562,75.38731,PM2.5,46.0,215.0,99.0,2025-10-03,17
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",2025-10-03 17:00:00,19.87562,75.38731,SO2,9.0,18.0,13.0,2025-10-03,17
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",2025-10-03 17:00:00,19.863756,75.321188,PM2.5,49.0,138.0,71.0,2025-10-03,17
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",2025-10-03 17:00:00,19.863756,75.321188,PM10,66.0,164.0,116.0,2025-10-03,17
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",2025-10-03 17:00:00,19.863756,75.321188,SO2,22.0,42.0,30.0,2025-10-03,17
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",2025-10-03 17:00:00,19.863756,75.321188,CO,13.0,72.0,30.0,2025-10-03,17
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",2025-10-03 17:00:00,20.719516,77.000253,PM10,42.0,209.0,100.0,2025-10-03,17
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",2025-10-03 17:00:00,20.719516,77.000253,SO2,9.0,37.0,17.0,2025-10-03,17
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",2025-10-03 17:00:00,20.719516,77.000253,OZONE,2.0,93.0,61.0,2025-10-03,17
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",2025-10-03 17:00:00,20.9402359,77.7895248,PM2.5,32.0,100.0,57.0,2025-10-03,17
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",2025-10-03 17:00:00,20.9402359,77.7895248,PM10,48.0,103.0,78.0,2025-10-03,17
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",2025-10-03 17:00:00,20.9402359,77.7895248,NO2,5.0,36.0,14.0,2025-10-03,17
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",2025-10-03 17:00:00,20.9402359,77.7895248,CO,20.0,22.0,21.0,2025-10-03,17
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",2025-10-03 17:00:00,23.838586,78.759431,NO2,5.0,77.0,21.0,2025-10-03,17
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",2025-10-03 17:00:00,23.838586,78.759431,NH3,1.0,1.0,1.0,2025-10-03,17
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",2025-10-03 17:00:00,23.838586,78.759431,OZONE,34.0,80.0,71.0,2025-10-03,17
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",2025-10-03 17:00:00,24.58434363,80.8549414,PM2.5,46.0,49.0,48.0,2025-10-03,17
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",2025-10-03 17:00:00,23.182719,75.768218,NH3,25.599043715846996,86.22131147540983,51.459016393442624,2025-10-03,17
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",2025-10-03 17:00:00,19.10122,74.73339,NO2,36.0,123.0,63.0,2025-10-03,17
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",2025-10-03 17:00:00,19.10122,74.73339,OZONE,10.0,236.0,224.0,2025-10-03,17
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",2025-10-03 17:00:00,23.50016,80.23284,PM10,48.0,102.0,71.0,2025-10-03,17
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",2025-10-03 17:00:00,23.50016,80.23284,CO,22.0,51.0,30.0,2025-10-03,17
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",2025-10-03 17:00:00,24.2613009,80.7231783,NO2,26.0,34.0,29.0,2025-10-03,17
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",2025-10-03 17:00:00,19.16485,73.23409,SO2,25.599043715846996,86.22131147540983,51.459016393442624,2025-10-03,17
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",2025-10-03 17:00:00,19.16485,73.23409,CO,18.0,48.0,30.0,2025-10-03,17
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",2025-10-03 17:00:00,19.0243902,73.0406721,SO2,9.0,48.0,19.0,2025-10-03,17
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",2025-10-03 17:00:00,24.10897,82.64558,PM2.5,71.0,398.0,180.0,2025-10-03,17
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",2025-10-03 17:00:00,24.10897,82.64558,PM10,94.0,435.0,180.0,2025-10-03,17
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",2025-10-03 17:00:00,24.10897,82.64558,CO,31.0,131.0,66.0,2025-10-03,17
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",2025-10-03 17:00:00,19.192056,72.9585188,CO,10.0,44.0,18.0,2025-10-03,17
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",2025-10-03 17:00:00,16.6870449,74.2505872,PM2.5,23.0,136.0,57.0,2025-10-03,17
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",2025-10-03 17:00:00,16.7143745,74.2426398,SO2,3.0,16.0,6.0,2025-10-03,17
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",2025-10-03 17:00:00,18.39963,76.57452,SO2,25.599043715846996,86.22131147540983,51.459016393442624,2025-10-03,17
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",2025-10-03 17:00:00,18.1023399,73.4783687,PM2.5,25.599043715846996,86.22131147540983,51.459016393442624,2025-10-03,17
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",2025-10-03 17:00:00,19.2243333,72.8658113,PM10,66.0,142.0,108.0,2025-10-03,17
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",2025-10-03 17:00:00,19.0364585,72.8954371,PM10,70.0,148.0,109.0,2025-10-03,17
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",2025-10-03 17:00:00,19.0364585,72.8954371,NO2,36.0,114.0,70.0,2025-10-03,17
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",2025-10-03 17:00:00,19.0364585,72.8954371,SO2,2.0,44.0,17.0,2025-10-03,17
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",2025-10-03 17:00:00,18.91,72.82,NO2,22.0,31.0,26.0,2025-10-03,17
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",2025-10-03 17:00:00,18.91,72.82,NH3,2.0,3.0,2.0,2025-10-03,17
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",2025-10-03 17:00:00,19.04946,72.923,SO2,25.599043715846996,86.22131147540983,51.459016393442624,2025-10-03,17
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",2025-10-03 17:00:00,19.083694,72.920967,OZONE,4.0,80.0,34.0,2025-10-03,17
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",2025-10-03 17:00:00,19.0632143,72.8456324,PM2.5,34.0,133.0,77.0,2025-10-03,17
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",2025-10-03 17:00:00,19.0632143,72.8456324,PM10,55.0,147.0,94.0,2025-10-03,17
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",2025-10-03 17:00:00,19.0632143,72.8456324,NH3,1.0,50.0,22.0,2025-10-03,17
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",2025-10-03 17:00:00,21.001264,75.565602,SO2,18.0,68.0,31.0,2025-10-03,17
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",2025-10-03 17:00:00,19.854616,75.905894,PM10,25.599043715846996,86.22131147540983,51.459016393442624,2025-10-03,17
